hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1985,4,64.86,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1986,1,65.69,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1986,2,66.92,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1986,3,67.46,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1986,4,69.02,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1987,1,70.51,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1987,2,71.41,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1987,3,72.22,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1987,4,73.53,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1988,1,74.81,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1988,2,76.62,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1988,3,79.06,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1988,4,80.91,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1989,1,82.78,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1989,2,86.85,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1989,3,92.16,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1989,4,96.49,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1990,1,101.75,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1990,2,108.11,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1990,3,113.31,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1990,4,114.15,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1991,1,115.48,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1991,2,115.54,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1991,3,114.74,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1991,4,115.12,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1992,1,114.36,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1992,2,113.01,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1992,3,112.61,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1992,4,111.44,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1993,1,109.85,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1993,2,109.12,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1993,3,108.51,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1993,4,107.83,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1994,1,106.75,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1994,2,103.94,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1994,3,101.9,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1994,4,100.8,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1995,1,100.0,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1995,2,100.83,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1995,3,102.09,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1995,4,101.71,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1996,1,101.84,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1996,2,100.08,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1996,3,99.26,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1996,4,99.48,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1997,1,99.79,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1997,2,100.07,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1997,3,101.75,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1997,4,103.55,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1998,1,104.98,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1998,2,105.52,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1998,3,107.36,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1998,4,108.98,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1999,1,110.23,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1999,2,111.58,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1999,3,113.53,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,1999,4,115.41,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2000,1,120.94,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2000,2,123.36,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2000,3,128.22,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2000,4,132.19,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2001,1,138.24,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2001,2,144.12,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2001,3,149.24,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2001,4,151.99,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2002,1,155.42,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2002,2,161.47,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2002,3,168.51,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2002,4,173.38,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2003,1,177.61,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2003,2,181.41,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2003,3,187.58,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2003,4,199.08,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2004,1,204.86,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2004,2,217.97,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2004,3,239.23,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2004,4,248.75,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2005,1,260.4,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2005,2,275.61,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2005,3,287.12,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2005,4,293.68,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2006,1,291.72,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2006,2,288.39,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2006,3,284.69,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2006,4,280.73,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2007,1,273.81,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2007,2,265.86,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2007,3,252.36,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2007,4,242.01,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2008,1,230.15,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2008,2,211.06,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2008,3,196.29,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2008,4,190.39,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2009,1,192.14,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2009,2,183.6,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2009,3,176.71,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2009,4,174.34,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2010,1,171.48,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2010,2,168.06,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2010,3,168.8,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2010,4,166.05,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2011,1,157.13,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2011,2,153.31,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2011,3,153.45,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2011,4,154.26,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2012,1,152.83,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2012,2,152.42,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2012,3,156.58,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2012,4,161.35,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2013,1,166.72,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2013,2,177.61,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2013,3,189.86,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2013,4,196.14,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2014,1,199.24,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2014,2,204.43,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2014,3,208.43,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2014,4,210.27,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2015,1,212.2,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2015,2,217.36,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2015,3,222.72,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2015,4,225.11,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2016,1,228.71,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2016,2,234.37,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2016,3,239.56,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2016,4,243.39,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2017,1,248.37,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2017,2,255.34,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2017,3,261.12,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2017,4,264.79,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2018,1,269.06,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2018,2,274.19,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2018,3,277.89,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2018,4,277.33,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2019,1,279.23,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2019,2,283.23,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2019,3,287.49,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2019,4,288.97,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2020,1,292.28,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2020,2,295.94,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2020,3,300.76,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2020,4,309.39,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2021,1,319.67,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2021,2,341.43,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2021,3,362.57,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2021,4,374.32,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2022,1,386.84,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2022,2,410.95,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2022,3,399.61,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2022,4,373.87,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2023,1,377.44,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2023,2,394.01,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2023,3,391.29,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2023,4,394.95,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2024,1,404.3,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2024,2,416.42,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2024,3,408.34,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2024,4,409.41,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2025,1,410.83,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2025,2,413.43,
traditional,all-transactions,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2025,3,411.98,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1977,3,29.74,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1977,4,32.33,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1978,1,34.35,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1978,2,36.32,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1978,3,37.22,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1978,4,39.35,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1979,1,39.62,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1979,2,40.9,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1979,3,40.84,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1979,4,42.42,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1980,1,42.08,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1980,2,42.28,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1980,3,43.43,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1980,4,44.69,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1981,1,45.75,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1981,2,45.72,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1981,3,50.3,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1981,4,51.51,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1982,1,46.88,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1982,2,43.6,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1982,3,44.1,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1982,4,50.16,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1983,1,52.41,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1983,2,53.25,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1983,3,51.15,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1983,4,53.71,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1984,1,53.95,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1984,2,54.59,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1984,3,56.2,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1984,4,56.04,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1985,1,57.11,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1985,2,57.85,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1985,3,59.66,
traditional,all-transactions,quarterly,MSA,"Salinas, CA",41500,1985,4,60.62,
