NCESSCH,NAME,LAT,LON,grade,Has_Calc,Num_Calc_Classes,Has_CS,Num_CS_Classes,Has_Physics,Num_Physics_Classes,SCH_STATUS_MAGNET,SCH_STATUS_CHARTER,MAGNET_OR_CHARTER_FLAG,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,PCT_CERTIFIED_FTE,TITLEI_STATUS,TITLE1_FLAG
220030402457,New Harmony High Institute,29.981113999999994,-90.08696799999998,C,No,0,No,0,No,0,No,Yes,1,22.0,5.0,22.727272727272727,SWELIGSWPROG,
220030702461,Walter L. Cohen High School,29.930148999999993,-90.09429699999998,D,No,0,No,0,No,0,No,Yes,1,29.0,7.0,24.137931034482758,SWELIGSWPROG,
220030902475,Opportunities Academy,29.945853999999994,-90.085046,D,No,0,No,0,No,0,No,Yes,1,7.0,1.0,14.285714285714285,MISSING,
220031602481,Warren Easton Charter High School,29.968489999999996,-90.09046099999999,C,Yes,2,No,0,Yes,4,No,Yes,1,61.61,41.41,67.21311475409836,SWELIGSWPROG,
220084000654,West Jefferson High School,29.902919999999998,-90.07446000000002,C,No,0,No,0,No,0,No,No,0,80.88,55.06,68.0761622156281,SWELIGSWPROG,
220084002305,JCFA,29.909628,-90.069469,C,No,0,No,0,No,0,No,Yes,1,8.8,3.7,42.04545454545454,SWELIGSWPROG,
220117001522,Travis Hill School,29.993903999999997,-90.08331199999999,D,No,0,No,0,No,0,No,No,0,18.0,2.0,11.11111111111111,SWELIGSWPROG,
230993000269,Deering High School,43.671738000000005,-70.29591499999998,B,Yes,3,Yes,3,Yes,3,No,No,0,62.6,59.6,95.2076677316294,SWELIGNOPROG,
230993000284,Portland High School,43.658798999999995,-70.25917,C,Yes,5,Yes,3,Yes,3,No,No,0,62.8,61.0,97.13375796178345,SWELIGNOPROG,
230993000603,Casco Bay High School,43.69728,-70.29374499999999,C,Yes,1,Yes,2,Yes,4,No,No,0,26.1,26.1,100.0,SWELIGNOPROG,
231233000585,South Portland High School,43.621826,-70.268003,D,Yes,2,Yes,3,Yes,16,No,No,0,76.8,75.8,98.69791666666666,NOTTITLE1ELIG,0.0
231481223141,Baxter Academy for Tech & Sciences,43.660498,-70.262019,D,Yes,1,Yes,5,Yes,10,No,Yes,1,29.0,24.6,84.82758620689656,TGELGBNOPROG,
240009000150,Baltimore City College,39.32580000000001,-76.59709999999998,C,Yes,7,Yes,32,Yes,42,No,No,0,70.5,62.5,88.65248226950354,NOTTITLE1ELIG,0.0
240009000168,Carver Vocational-Technical High,39.30449999999999,-76.6527,C,No,0,Yes,23,Yes,45,No,No,0,64.0,37.0,57.8125,SWELIGSWPROG,
240009000203,Forest Park High,39.3326,-76.6894,B,No,0,Yes,51,Yes,39,No,No,0,45.0,21.0,46.666666666666664,SWELIGSWPROG,
240009000280,Mergenthaler Vocational-Technical High,39.33219999999999,-76.5911,A,Yes,4,Yes,56,Yes,56,No,No,0,106.0,73.0,68.86792452830188,SWELIGSWPROG,
240009000298,Paul Laurence Dunbar High,39.295539999999995,-76.59848,D,No,0,Yes,20,Yes,25,No,No,0,50.5,32.0,63.366336633663366,NOTTITLE1ELIG,0.0
240009000336,William S. Baer School,39.3109,-76.6567,B,No,0,No,0,No,0,No,No,0,30.0,24.0,80.0,NOTTITLE1ELIG,0.0
240009000885,Eager Street Academy,39.300657,-76.60708399999999,D,No,0,No,0,Yes,7,No,No,0,10.0,7.0,70.0,NOTTITLE1ELIG,0.0
240009001313,Digital Harbor High School,39.2766,-76.60749999999999,D,No,0,Yes,33,Yes,65,No,No,0,76.0,47.0,61.8421052631579,SWELIGSWPROG,
240009001339,National Academy Foundation,39.296846,-76.597726,D,No,0,No,0,Yes,42,No,No,0,57.0,26.5,46.49122807017544,SWELIGSWPROG,
240009001343,Excel Academy at Francis M. Wood High,39.292,-76.6344,D,No,0,Yes,38,Yes,36,No,No,0,30.0,17.0,56.666666666666664,NOTTITLE1ELIG,0.0
240009001381,Academy for College and Career Exploration,39.330799999999996,-76.63779999999998,C,No,0,Yes,33,Yes,22,No,No,0,46.0,33.0,71.73913043478261,SWELIGSWPROG,
240009001385,Vivien T. Thomas Medical Arts Academy,39.290299999999995,-76.63999999999999,D,No,0,Yes,28,Yes,11,No,No,0,25.5,10.5,41.17647058823529,SWELIGSWPROG,
240009001387,Augusta Fells Savage Institute of Visual Arts,39.297083,-76.64132799999999,D,No,0,Yes,12,Yes,27,No,No,0,26.0,15.0,57.692307692307686,SWELIGSWPROG,
240009001391,Baltimore School for the Arts,39.29829999999999,-76.6173,D,Yes,4,Yes,7,Yes,12,No,No,0,26.0,17.0,65.38461538461539,NOTTITLE1ELIG,0.0
240009001531,Renaissance Academy,39.30319999999998,-76.62789999999998,D,No,0,Yes,22,Yes,20,No,No,0,18.5,9.5,51.35135135135135,SWELIGSWPROG,
240009001662,Joseph C. Briscoe Academy,39.298574,-76.624897,D,No,0,Yes,1,Yes,4,No,No,0,18.0,8.0,44.44444444444444,NOTTITLE1ELIG,0.0
240009001675,Bluford Drew Jemison STEM Academy West,39.29724800000001,-76.641432,D,No,0,Yes,6,Yes,10,No,No,0,21.0,14.5,69.04761904761905,SWELIGSWPROG,
240009001682,Baltimore Leadership School for Young Women,39.29525600000001,-76.618091,D,No,0,Yes,15,Yes,8,No,Yes,1,36.0,23.0,63.888888888888886,SWELIGSWPROG,
240009001690,City Neighbors High,39.350482,-76.554826,B,No,0,No,0,Yes,15,No,Yes,1,28.5,22.5,78.94736842105263,SWELIGSWPROG,
240009001691,Green Street Academy,39.287487999999996,-76.67158499999998,C,No,0,Yes,12,Yes,8,No,Yes,1,49.0,33.0,67.3469387755102,SWELIGSWPROG,
240009001703,Baltimore Design School,39.307219999999994,-76.61092799999999,D,Yes,2,Yes,7,Yes,5,No,No,0,31.0,20.0,64.51612903225806,SWELIGSWPROG,
240012000466,Maiden Choice School,39.2582,-76.6953,C,No,0,No,0,No,0,No,No,0,28.0,22.0,78.57142857142857,NOTTITLE1ELIG,0.0
240012000487,Towson High,39.390626999999995,-76.60121599999998,B,Yes,13,Yes,4,Yes,18,Yes,No,1,106.0,93.0,87.73584905660378,NOTTITLE1ELIG,0.0
240012001711,BCDC Educational Center,39.39939,-76.60613100000002,B,No,0,No,0,Yes,2,No,No,0,0.0,0.0,,NOTTITLE1ELIG,0.0
250002100511,Academy Of the Pacific Rim Charter Public School,42.24438399999999,-71.132363,C,Yes,1,Yes,3,Yes,2,No,Yes,1,60.0,42.0,70.0,SWELIGSWPROG,
250002600530,City on a Hill Charter Public School,42.323741000000005,-71.08789999999999,D,Yes,1,No,0,Yes,3,No,Yes,1,23.0,14.0,60.86956521739131,SWELIGSWPROG,
250002900545,Neighborhood House Charter School,42.29336500000001,-71.05355299999998,C,No,0,Yes,3,Yes,4,No,Yes,1,71.0,48.0,67.6056338028169,SWELIGSWPROG,
250003600576,Ma Academy for Math and Science School,42.27610299999999,-71.799826,D,Yes,18,Yes,18,Yes,21,Yes,No,1,6.0,6.0,100.0,NOTTITLE1ELIG,0.0
250004100601,Atlantis Charter School,41.67011299999999,-71.1437,D,No,0,No,0,Yes,7,No,Yes,1,84.0,74.0,88.09523809523809,SWELIGSWPROG,
250004600819,Prospect Hill Academy Charter School,42.367515,-71.10087399999999,D,Yes,4,Yes,6,Yes,3,No,Yes,1,108.97,91.17,83.66522896209966,SWELIGSWPROG,
250004901245,Boston Day and Evening Academy Charter School,42.326972,-71.08183099999998,D,No,0,Yes,5,Yes,3,No,Yes,1,28.0,25.0,89.28571428571429,SWELIGSWPROG,
250005101247,Abby Kelley Foster Charter Public School,42.305635,-71.801599,B,No,0,Yes,5,Yes,6,No,Yes,1,115.0,109.0,94.78260869565217,SWELIGSWPROG,
250005301256,Boston Collegiate Charter School,42.321724,-71.060802,C,Yes,1,Yes,2,Yes,8,No,Yes,1,73.0,50.0,68.4931506849315,SWELIGSWPROG,
250005401258,Edward M. Kennedy Academy for Health Careers (Horace Mann,42.333976,-71.10664799999999,C,Yes,1,Yes,2,Yes,3,No,Yes,1,27.69,27.69,100.0,SWELIGSWPROG,
250005501260,Mystic Valley Regional Charter School,42.43493,-71.044171,C,No,0,No,0,Yes,7,No,Yes,1,141.0,86.0,60.99290780141844,SWELIGSWPROG,
250007001667,Codman Academy Charter Public School,42.289795999999996,-71.071261,C,Yes,1,Yes,4,Yes,1,No,Yes,1,45.5,28.0,61.53846153846154,SWELIGSWPROG,
250007101747,Brooke Charter School,42.281929999999996,-71.122109,C,No,0,Yes,12,Yes,1,No,Yes,1,179.21,73.06,40.767814296077226,SWELIGSWPROG,
250007502084,Excel Academy Charter School,42.382943000000004,-71.018958,D,Yes,2,Yes,7,Yes,6,No,Yes,1,115.0,68.0,59.130434782608695,SWELIGSWPROG,
250008001843,Boston Preparatory Charter Public School,42.262176999999994,-71.11043299999999,C,Yes,2,Yes,2,Yes,4,No,Yes,1,59.58,45.07,75.64618999664317,SWELIGSWPROG,
250008601996,Community Charter School of Cambridge,42.367725,-71.085231,D,Yes,1,Yes,3,Yes,3,No,Yes,1,37.35,37.35,100.0,SWELIGSWPROG,
250009002112,Phoenix Academy Charter Public High School Chelsea,42.392452,-71.033905,D,No,0,No,0,Yes,3,No,Yes,1,12.5,10.5,84.0,SWELIGSWPROG,
250051802632,Pioneer Charter School of Science,42.408071,-71.05107699999999,C,Yes,2,Yes,3,Yes,3,No,Yes,1,65.55,53.55,81.6933638443936,SWELIGSWPROG,
250051902629,Global Learning Charter Public School,41.660053,-70.929282,B,Yes,1,Yes,11,Yes,1,No,Yes,1,45.0,44.0,97.77777777777777,SWELIGSWPROG,
250052202680,Hampden Charter School of Science East,42.19709,-72.563194,C,Yes,1,Yes,6,Yes,4,No,Yes,1,46.0,43.0,93.47826086956522,SWELIGSWPROG,
250052602703,Boston Green Academy Horace Mann Charter School,42.350353,-71.145895,C,Yes,1,No,0,Yes,4,No,Yes,1,41.0,41.0,100.0,SWELIGSWPROG,
250054502785,Collegiate Charter School of Lowell,42.636756,-71.359121,B,No,0,Yes,4,No,0,No,Yes,1,47.57,31.51,66.23922640319529,SWELIGSWPROG,
250054702782,Paulo Freire Social Justice Charter School,42.145832999999996,-72.604898,C,No,0,No,0,Yes,3,No,Yes,1,23.5,20.5,87.2340425531915,SWELIGSWPROG,
250055202827,Argosy Collegiate Charter School,41.688684,-71.161589,B,Yes,2,Yes,1,Yes,3,No,Yes,1,50.0,30.0,60.0,SWELIGSWPROG,
250055902869,New Heights Charter School of Brockton,42.051907,-71.01072900000001,C,No,0,No,0,No,0,No,Yes,1,53.0,51.0,96.22641509433963,SWELIGSWPROG,
250198000053,Arlington High,42.417977,-71.16176999999999,C,Yes,8,Yes,16,Yes,50,No,No,0,106.28,106.28,100.0,NOTTITLE1ELIG,0.0
250279000203,Boston Latin School,42.337818999999996,-71.10149299999999,C,Yes,8,Yes,3,Yes,9,No,No,0,117.8,115.8,98.30220713073004,SWELIGSWPROG,
250279000204,Boston Latin Academy,42.316113,-71.08445899999998,D,Yes,4,Yes,4,Yes,12,No,No,0,90.0,89.0,98.88888888888889,SWELIGSWPROG,
250279000205,O'Bryant School of Math & Science,42.331358,-71.088923,D,Yes,7,Yes,6,Yes,10,No,No,0,110.16,102.7,93.22803195352215,SWELIGSWPROG,
250279000208,Brighton High School,42.349019000000006,-71.14556999999999,C,No,0,No,0,Yes,6,No,No,0,40.0,35.0,87.5,SWELIGSWPROG,
250279000210,Carter School,42.34055599999999,-71.08406499999998,D,No,0,No,0,No,0,No,No,0,5.0,5.0,100.0,SWELIGSWPROG,
250279000215,Charlestown High School,42.38012199999999,-71.06093599999998,D,No,0,Yes,2,Yes,7,No,No,0,95.05,81.55,85.7969489742241,SWELIGSWPROG,
250279000222,Dearborn 6-12 STEM Academy,42.326457999999995,-71.080826,D,No,0,No,0,Yes,5,No,No,0,49.0,46.0,93.87755102040816,SWELIGSWPROG,
250279000226,East Boston High School,42.381258,-71.03493699999999,D,Yes,2,Yes,1,Yes,11,No,No,0,80.0,78.0,97.5,SWELIGSWPROG,
250279000261,Burke High School,42.306942,-71.081648,C,Yes,1,Yes,1,Yes,8,No,No,0,34.0,30.0,88.23529411764706,SWELIGSWPROG,
250279000282,Madison Park Technical Vocational High School,42.331867,-71.090468,D,No,0,Yes,1,Yes,16,No,No,0,125.0,109.0,87.2,SWELIGSWPROG,
250279000327,English High School,42.306235,-71.109548,D,No,0,No,0,Yes,8,No,No,0,53.0,46.0,86.79245283018868,SWELIGSWPROG,
250279000342,Melvin H. King South End Academy,42.344399,-71.073364,D,No,0,No,0,Yes,2,No,No,0,50.8,48.8,96.06299212598425,SWELIGSWPROG,
250279000695,Fenway High School,42.330620999999994,-71.09915600000001,D,No,0,Yes,1,Yes,6,No,No,0,27.5,27.5,100.0,SWELIGSWPROG,
250279000698,Another Course To College,42.265168,-71.11773599999998,C,Yes,1,Yes,3,Yes,4,No,No,0,21.0,17.0,80.95238095238095,SWELIGSWPROG,
250279000704,New Mission High School,42.262966000000006,-71.117887,C,Yes,1,No,0,Yes,4,No,No,0,34.5,34.0,98.55072463768117,SWELIGSWPROG,
250279000837,Greater Egleston High School,42.314052000000004,-71.099189,D,No,0,No,0,Yes,1,No,No,0,10.5,10.0,95.23809523809523,SWELIGSWPROG,
250279000952,Henderson K-12 Inclusion School Upper,42.281274999999994,-71.069596,B,No,0,Yes,6,Yes,3,No,No,0,79.0,73.07,92.49367088607595,SWELIGSWPROG,
250279001128,Boston Arts Academy,42.346236000000005,-71.09500399999999,C,Yes,1,No,0,Yes,8,No,No,0,43.4,38.4,88.47926267281106,SWELIGSWPROG,
250279001296,Quincy Upper School,42.348369,-71.06892999999998,D,Yes,2,Yes,1,No,0,No,No,0,40.0,38.0,95.0,SWELIGSWPROG,
250279001511,Boston Adult Tech Academy,42.348671,-71.06815899999998,D,No,0,Yes,2,Yes,3,No,No,0,16.0,16.0,100.0,SWELIGSWPROG,
250279001617,Community Academy,42.30897,-71.103453,C,No,0,No,0,Yes,2,No,No,0,12.69,11.7,92.19858156028369,SWELIGSWPROG,
250279001692,Boston Community Leadership Academy,42.262966000000006,-71.117887,C,No,0,Yes,2,Yes,8,No,No,0,38.0,38.0,100.0,SWELIGSWPROG,
250279001902,Community Academy of Science and Health,42.30095599999999,-71.061303,C,No,0,No,0,Yes,4,No,No,0,32.0,31.0,96.875,SWELIGSWPROG,
250279002015,Boston International High School & Newcomers Academy,42.281267,-71.080897,C,No,0,Yes,1,Yes,3,No,No,0,47.0,46.5,98.93617021276596,SWELIGSWPROG,
250279002016,Excel High School,42.33287399999999,-71.044766,D,No,0,Yes,1,Yes,7,No,No,0,42.0,40.0,95.23809523809523,SWELIGSWPROG,
250279002374,Horace Mann School for the Deaf Hard of Hearing,42.352795,-71.137633,C,No,0,Yes,4,No,0,No,No,0,37.0,34.0,91.8918918918919,SWELIGSWPROG,
250279002674,Lyon High School,42.352112000000005,-71.160823,C,Yes,2,Yes,1,Yes,2,No,No,0,15.0,15.0,100.0,SWELIGSWPROG,
250279002725,TechBoston Academy,42.285248,-71.075837,C,Yes,1,Yes,4,Yes,4,No,No,0,94.98,81.51,85.81806696146558,SWELIGSWPROG,
250279002753,Margarita Muniz Academy,42.307189,-71.114194,C,No,0,No,0,Yes,5,No,No,0,25.3,23.3,92.09486166007905,SWELIGSWPROG,
250279002848,Boston Collaborative High School,42.333614999999995,-71.050763,D,Yes,2,No,0,Yes,3,No,No,0,13.0,13.0,100.0,SWELIGSWPROG,
250309002652,Brockton Champion High School,42.062523999999996,-71.003753,C,No,0,No,0,No,0,No,No,0,14.1,14.1,100.0,NOTTITLE1ELIG,0.0
250315000415,Brookline High,42.332894,-71.128843,C,Yes,18,Yes,22,Yes,46,No,No,0,197.8,0.0,0.0,TGELGBTGPROG,1.0
250327000436,Cambridge Rindge and Latin,42.374221,-71.11204399999998,C,Yes,12,Yes,21,Yes,43,No,No,0,208.88,206.55,98.884527001149,NOTTITLE1ELIG,0.0
250366000495,Chicopee Comprehensive High School,42.17713499999999,-72.591822,C,Yes,2,Yes,22,Yes,9,No,No,0,102.0,102.0,100.0,NOTTITLE1ELIG,0.0
250366000496,Chicopee High,42.148401,-72.584768,B,Yes,4,Yes,3,Yes,3,No,No,0,81.25,80.25,98.76923076923076,NOTTITLE1ELIG,0.0
250366000720,Chicopee Academy,42.19764899999999,-72.56138,C,No,0,No,0,Yes,3,No,No,0,13.0,13.0,100.0,NOTTITLE1ELIG,0.0
250405000548,Dedham High,42.24577599999999,-71.162058,C,Yes,4,Yes,6,Yes,6,No,No,0,61.5,61.5,100.0,NOTTITLE1ELIG,0.0
250477002787,Devens School,42.40838999999999,-71.055743,C,No,0,No,0,No,0,No,No,0,12.0,12.0,100.0,NOTTITLE1ELIG,0.0
250483000649,B M C Durfee High,41.714778,-71.132073,A,Yes,4,Yes,10,Yes,18,No,No,0,175.0,168.0,96.0,NOTTITLE1ELIG,0.0
250483002852,Stone PK-12 School,41.708659999999995,-71.15314099999999,A,No,0,No,0,No,0,No,No,0,14.0,12.0,85.71428571428571,SWELIGSWPROG,
250483002873,Resiliency Preparatory Academy,41.705563,-71.15225599999998,A,No,0,No,0,No,0,No,No,0,22.0,21.0,95.45454545454545,SWELIGSWPROG,
250489002110,Goodrich Academy,42.57816999999999,-71.78166,C,No,0,No,0,No,0,No,No,0,10.99,9.99,90.90081892629664,NOTTITLE1ELIG,0.0
250548502269,Diman Regional Vocational Technical High,41.699897,-71.124692,C,Yes,3,Yes,10,Yes,27,No,No,0,125.19,123.19,98.40242830897037,SWELIGSWPROG,
250597000856,Haverhill High,42.78728999999999,-71.107005,C,Yes,12,Yes,29,Yes,6,No,No,0,141.57,138.57,97.88090697181606,SWELIGSWPROG,
250597001698,Greenleaf Academy,42.769042,-71.078973,C,No,0,Yes,1,No,0,No,No,0,7.1,7.1,100.0,SWELIGSWPROG,
250597001706,Bartlett School and Assessment Center,42.767231,-71.101066,C,No,0,No,0,No,0,No,No,0,5.0,5.0,100.0,SWELIGSWPROG,
250597002907,Gateway Academy,42.78856,-71.086581,D,No,0,Yes,2,No,0,No,No,0,2.0,2.0,100.0,SWELIGSWPROG,
250666002625,School for Exceptional Studies,42.71049999999999,-71.16389699999999,C,No,0,Yes,5,No,0,No,No,0,36.5,36.5,100.0,SWELIGSWPROG,
250702001041,Lowell High,42.647563,-71.311629,D,Yes,3,Yes,3,Yes,5,No,No,0,242.16,226.99,93.73554674595309,SWELIGSWPROG,
250702002732,Leblanc Therapeutic Day School,42.634236,-71.285627,A,No,0,No,0,No,0,No,No,0,8.3,7.3,87.95180722891565,SWELIGSWPROG,
250702002860,The Career Academy,42.633963,-71.323023,B,No,0,No,0,Yes,18,No,No,0,9.9,9.4,94.94949494949495,SWELIGSWPROG,
250711001067,Classical High,42.46551,-70.984968,C,Yes,5,Yes,29,Yes,5,No,No,0,96.94,95.94,98.96843408293789,SWELIGSWPROG,
250711002277,Lynn Vocational Technical Institute,42.45955,-70.954842,D,Yes,1,Yes,21,Yes,10,No,No,0,110.34,102.34,92.74968279862243,SWELIGSWPROG,
250711002647,Fecteau-Leary Junior/Senior High School,42.464573,-70.95514000000001,B,No,0,Yes,3,Yes,1,No,No,0,29.49,29.49,100.0,SWELIGSWPROG,
250756002393,Curtis-Tufts,42.402834,-71.107257,C,No,0,Yes,1,No,0,No,No,0,5.5,5.5,100.0,NOTTITLE1ELIG,0.0
250762001193,Melrose High,42.46425399999999,-71.065446,C,Yes,6,Yes,2,Yes,11,No,No,0,75.52,75.52,100.0,NOTTITLE1ELIG,0.0
250837001315,Needham High,42.286816,-71.23119,C,Yes,15,No,0,Yes,28,No,No,0,120.37,120.17,99.83384564260197,NOTTITLE1ELIG,0.0
250843001336,New Bedford High,41.644291,-70.945822,A,Yes,6,Yes,23,Yes,4,No,No,0,176.17,160.84,91.29817789635013,SWELIGSWPROG,
250843002590,Trinity Day Academy,41.638919,-70.937008,B,No,0,No,0,No,0,No,No,0,13.0,10.0,76.92307692307693,SWELIGSWPROG,
250843002681,Whaling City Junior/Senior High School,41.634772,-70.93169699999999,B,No,0,No,0,Yes,2,No,No,0,14.85,13.35,89.8989898989899,SWELIGSWPROG,
250844002266,Gr New Bedford Vocational Technical,41.690725,-70.93737799999998,B,Yes,2,No,0,Yes,8,No,No,0,144.0,136.0,94.44444444444444,SWELIGSWPROG,
250861001374,Newton North High,42.345631000000004,-71.207622,B,Yes,14,Yes,17,Yes,39,No,No,0,187.32,171.6,91.60794362588085,NOTTITLE1ELIG,0.0
250963001526,Pittsfield High,42.44694100000001,-73.248278,B,Yes,4,Yes,7,Yes,15,No,No,0,70.0,65.0,92.85714285714286,NOTTITLE1ELIG,0.0
250963001534,Taconic High,42.459253999999994,-73.273292,C,Yes,2,Yes,11,Yes,18,No,No,0,85.0,83.0,97.6470588235294,NOTTITLE1ELIG,0.0
250963002915,Eagle Education Academy,42.451592999999995,-73.25183699999998,B,No,0,No,0,Yes,2,No,No,0,4.0,3.0,75.0,NOTTITLE1ELIG,0.0
250987001577,North Quincy High,42.27746900000001,-71.029125,C,Yes,11,Yes,48,Yes,20,No,No,0,94.97,88.49,93.1767926713699,NOTTITLE1ELIG,0.0
250987001579,Quincy High,42.25381900000001,-71.000466,C,Yes,11,Yes,21,Yes,48,No,No,0,127.13,120.5,94.78486588531425,NOTTITLE1ELIG,0.0
251089001745,Somerville High,42.38673899999999,-71.096106,D,Yes,5,Yes,2,Yes,20,No,No,0,113.22,113.22,100.0,NOTTITLE1ELIG,0.0
251089002499,Full Circle High School,42.38673899999999,-71.096106,D,No,0,No,0,Yes,2,No,No,0,9.87,8.87,89.86828774062816,SWELIGSWPROG,
251218002005,Watertown High,42.37127199999999,-71.192708,C,Yes,4,Yes,3,Yes,9,No,No,0,66.12,66.12,100.0,NOTTITLE1ELIG,0.0
251317002180,Winthrop High School,42.38026099999999,-70.979738,C,Yes,2,Yes,9,Yes,3,No,No,0,50.0,26.0,52.0,SWELIGSWPROG,
251323001076,University Pk Campus School,42.24691200000001,-71.82519199999999,C,Yes,1,Yes,5,Yes,2,No,No,0,19.8,19.8,100.0,SWELIGSWPROG,
251323002121,Claremont Academy,42.25420999999999,-71.817732,B,Yes,1,Yes,7,Yes,5,No,No,0,37.8,37.8,100.0,SWELIGSWPROG,
251323002200,Burncoat Senior High,42.297911,-71.78874300000001,B,Yes,1,Yes,6,Yes,14,No,No,0,79.6,78.6,98.74371859296483,SWELIGSWPROG,
251323002209,Doherty Memorial High,42.269584,-71.820747,A,Yes,4,Yes,22,Yes,22,No,No,0,101.7,101.7,100.0,SWELIGSWPROG,
251323002239,North High,42.260837999999985,-71.766893,C,Yes,1,Yes,15,Yes,17,No,No,0,88.3,87.3,98.86749716874293,SWELIGSWPROG,
260001500767,WayneWestland Innovative Academy,42.269214,-83.37845899999999,C,No,0,No,0,Yes,2,No,No,0,11.0,11.0,100.0,SWELIGNOPROG,
260013901488,Cesar Chavez High School,42.3121,-83.1143,D,Yes,2,No,0,Yes,1,No,Yes,1,41.0,41.0,100.0,SWELIGSWPROG,
260016601035,Academy for Business and Technology High School,42.2746,-83.19669999999999,C,No,0,No,0,Yes,4,No,Yes,1,18.0,4.0,22.22222222222222,SWELIGSWPROG,
260017001039,Detroit Community Schools  High School,42.38030499999999,-83.24744,D,No,0,Yes,3,Yes,1,No,Yes,1,13.0,5.0,38.46153846153847,SWELIGSWPROG,
260021708533,Oakland International Academy  High School,42.393644,-83.059049,C,No,0,No,0,Yes,9,No,Yes,1,25.0,18.0,72.0,SWELIGSWPROG,
260022701485,Voyageur College Prep,42.332811,-83.11885000000001,D,No,0,No,0,Yes,2,No,Yes,1,25.0,17.0,68.0,SWELIGSWPROG,
260022801198,Star International Academy,42.333744,-83.276484,C,Yes,1,No,0,Yes,4,No,Yes,1,91.42,91.42,100.0,SWELIGSWPROG,
260023208742,Detroit Edison Public School Academy  High School,42.35307900000001,-83.037793,D,No,0,No,0,Yes,1,No,Yes,1,18.0,16.0,88.88888888888889,SWELIGSWPROG,
260023701207,Universal Academy,42.328098,-83.145445,D,Yes,2,No,0,Yes,2,No,Yes,1,42.67,42.67,100.0,SWELIGSWPROG,
260027501616,Battle Creek Area Learning Center,42.321913,-85.226973,C,No,0,No,0,Yes,1,No,Yes,1,8.0,8.0,100.0,SWELIGSWPROG,
260029101941,Riverside Academy  West Campus,42.336952999999994,-83.177735,C,No,0,No,0,Yes,3,No,Yes,1,27.0,27.0,100.0,SWELIGSWPROG,
260029201723,Flex High School of Pontiac,42.634,-83.2857,C,No,0,Yes,2,Yes,1,No,Yes,1,5.0,3.0,60.0,SWELIGSWPROG,
260032201947,Covenant High School Southwest,42.320632,-83.08522899999998,D,No,0,No,0,Yes,2,No,Yes,1,6.0,6.0,100.0,SWELIGSWPROG,
260032201948,Covenant High School East,42.38866000000001,-83.00785899999998,C,No,0,No,0,Yes,1,No,Yes,1,5.0,5.0,100.0,SWELIGSWPROG,
260032201949,Covenant High School Central,42.33531399999999,-83.08839799999998,D,No,0,No,0,Yes,2,No,Yes,1,8.0,7.0,87.5,SWELIGSWPROG,
260095208134,University Preparatory Science and Math PSAD High School,42.3371,-83.0204,D,No,0,No,0,Yes,5,No,Yes,1,28.0,17.0,60.71428571428571,SWELIGSWPROG,
260095607842,University Preparatory Academy PSAD  High School,42.362823999999996,-83.07460799999998,D,No,0,No,0,Yes,5,No,Yes,1,36.0,28.0,77.77777777777779,SWELIGSWPROG,
260097208180,Michigan Virtual Charter Academy,42.4513,-83.0874,D,Yes,1,Yes,1,Yes,2,No,Yes,1,170.97,170.97,100.0,SWELIGSWPROG,
260098108149,Wellspring Preparatory High School,42.98698,-85.64321,C,Yes,2,Yes,1,No,0,No,Yes,1,17.7,17.65,99.71751412429379,SWELIGSWPROG,
260098808264,Hope Academy of West Michigan,42.931755,-85.66186199999999,B,No,0,No,0,No,0,No,Yes,1,34.0,33.0,97.05882352941177,SWELIGSWPROG,
260100008333,Bay City Academy  Farragut Campus,43.592938,-83.880066,D,No,0,No,0,Yes,1,No,Yes,1,18.68,18.68,100.0,SWELIGSWPROG,
260101308336,Capstone Academy Charter School SDA  South Campus,42.34776299999999,-83.054996,D,No,0,Yes,1,No,0,No,Yes,1,5.0,2.0,40.0,SWELIGSWPROG,
260101308822,CapstoneWayne Co Juvenile Detention Fac,42.389361,-83.046303,D,No,0,Yes,1,No,0,No,Yes,1,6.0,2.0,33.33333333333333,SWELIGSWPROG,
260102308403,WAY Academy  Vernor Site,42.309037,-83.132641,C,No,0,No,0,No,0,No,Yes,1,2.6,2.6,100.0,SWELIGSWPROG,
260102906170,Muskegon Heights Academy,43.207388,-86.247269,B,No,0,No,0,No,0,No,Yes,1,18.0,11.0,61.111111111111114,SWELIGSWPROG,
260105608577,WAY Academy  Flint Flint Campus,43.021499999999996,-83.68239999999999,B,No,0,No,0,No,0,No,Yes,1,4.0,4.0,100.0,SWELIGSWPROG,
260106208462,Detroit Public Safety Academy,42.32517399999999,-83.06743599999999,D,No,0,No,0,No,0,No,Yes,1,9.0,3.0,33.33333333333333,SWELIGSWPROG,
260106608474,Covenant High School Grand Rapids,42.9475,-85.66949999999999,D,No,0,No,0,Yes,2,No,Yes,1,11.0,11.0,100.0,SWELIGSWPROG,
260107608613,Pathways Academy,42.36553200000001,-82.97018999999999,D,No,0,No,0,No,0,No,Yes,1,5.0,5.0,100.0,SWELIGSWPROG,
260108808645,Muskegon Covenant Academy,43.22796499999999,-86.240668,C,No,0,No,0,No,0,No,Yes,1,6.0,6.0,100.0,SWELIGSWPROG,
260109908744,Kalamazoo Covenant Academy,42.276482,-85.58776999999999,C,No,0,No,0,Yes,1,No,Yes,1,5.0,5.0,100.0,SWELIGSWPROG,
