"LEA_STATE","LEA_STATE_NAME","LEAID","LEA_NAME","LEA_ADDRESS","LEA_CITY","LEA_ZIP","CJJ","LEA_HSE_IND","LEA_HSEPART_HI_M","LEA_HSEPART_HI_F","LEA_HSEPART_AM_M","LEA_HSEPART_AM_F","LEA_HSEPART_AS_M","LEA_HSEPART_AS_F","LEA_HSEPART_HP_M","LEA_HSEPART_HP_F","LEA_HSEPART_BL_M","LEA_HSEPART_BL_F","LEA_HSEPART_WH_M","LEA_HSEPART_WH_F","LEA_HSEPART_TR_M","LEA_HSEPART_TR_F","TOT_HSEPART_M","TOT_HSEPART_F","LEA_HSEPART_LEP_M","LEA_HSEPART_LEP_F","LEA_HSEPART_IDEA_M","LEA_HSEPART_IDEA_F"
"RI","Rhode Island","4400025","Village Green Virtual","135 Weybosset Street","Providence","02903","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400027","The Hope Academy","1000 Eddy Street","Providence","02905","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400028","Southside Charter School","135 Prairie Ave","Providence","02905","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400029","Rise Prep Mayoral Academy","30 Cumberland Street","Woonsocket","02895","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400030","Barrington","283 County Road","Barrington","02806","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400031","Highlander","42 Lexington Avenue","Providence","02907","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400032","Paul Cuffee Charter Sch","459 Promenade Street","Providence","02908","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400033","Kingston Hill Academy","850 Stony Fort Road","Saunderstown","02874","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400034","International Charter","334 Pleasant Street","Pawtucket","02860","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400035","The Compass School","537 Old North Road","Kingston","02881","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400036","Blackstone Academy","334 Pleasant Street","Pawtucket","02860","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400037","Charette Charter","335 Westminster St.","Providence","02903","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400065","Bristol Warren","151 State Street","Bristol","02809","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400090","Burrillville","2300 Bronco Highway","Harrisville","02830","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400120","Central Falls","949 Dexter St.","Central Falls","02863","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400150","Chariho","455a Switch Road","Wood River Junction","02894","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400210","Coventry","1675 Flat River Road","Coventry","02816","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400240","Cranston","845 Park Avenue","Cranston","02910","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400270","Cumberland","2602 Mendon Road","Cumberland","02864","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400300","East Greenwich","111 Peirce Street","East Greenwich","02818","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400330","East Providence","1998 Pawtucket Avenue","East Providence","02914","No","Yes",0,0,1,0,0,0,0,0,0,0,5,4,1,0,7,4,0,0,0,0
"RI","Rhode Island","4400360","Exeter-West Greenwich","940 Nooseneck Hill Road","West Greenwich","02817","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400390","Foster","160 Foster Ctr Rd/Isaac","Foster","02825","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400420","Foster-Glocester","91 Anan Wade Road","North Scituate","02857","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400450","Glocester","Glocester Town Hall","Chepachet","02814","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400510","Jamestown","76 Melrose Avenue","Jamestown","02835","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400540","Johnston","10 Memorial Avenue","Johnston","02919","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400570","Lincoln","135 Old River Road","Lincoln","02865","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400600","Little Compton","28 Commons","Little Compton","02837","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400630","Middletown","26 Oliphant Lane","Middletown","02842","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400660","Narragansett","25 Fifth Avenue","Narragansett","02882","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400690","New Shoreham","New Shoreham School Department","Block Island","02807","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400720","Newport","15 Wickham Rd","Newport","02840","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400750","North Kingstown","100 Romano Vineyard Way","North Kingstown","02852","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400780","North Providence","2240 Mineral Spring Avenue","North Providence","02911","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400810","North Smithfield","1850 Providence Pike","North Smithfield","02896","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400840","Pawtucket","286 Main Street","Pawtucket","02860","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400870","Portsmouth","29 Middle Road","Portsmouth","02871","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"RI","Rhode Island","4400900","Providence","797 Westminster Street","Providence","02903","No","-11",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
