FIPS,State,Year,Month,Population,LaborForce,LF_Percent,Employed,Emp_Percent,Unemployed,Unemp_Rate
36,New York,2013,6,15838094,9781827,61.8,9007895,56.9,773932,7.9
51000,New York city,2013,6,6869816,4151543,60.4,3779672,55.0,371871,9.0
37,North Carolina,2013,6,7541767,4671823,61.9,4303350,57.1,368473,7.9
38,North Dakota,2013,6,560722,403845,72.0,392176,69.9,11669,2.9
39,Ohio,2013,6,9072907,5721215,63.1,5293625,58.3,427590,7.5
40,Oklahoma,2013,6,2910854,1797338,61.7,1705119,58.6,92219,5.1
41,Oregon,2013,6,3120727,1923045,61.6,1773554,56.8,149491,7.8
42,Pennsylvania,2013,6,10225778,6456084,63.1,6000350,58.7,455734,7.1
44,Rhode Island,2013,6,859881,565115,65.7,510922,59.4,54193,9.6
45,South Carolina,2013,6,3677158,2184713,59.4,2019598,54.9,165115,7.6
46,South Dakota,2013,6,636435,444807,69.9,428235,67.3,16572,3.7
47,Tennessee,2013,6,5062997,3093617,61.1,2853052,56.4,240565,7.8
48,Texas,2013,6,19614209,12800267,65.3,11982134,61.1,818133,6.4
49,Utah,2013,6,2065737,1391399,67.4,1332574,64.5,58825,4.2
50,Vermont,2013,6,517367,353885,68.4,337989,65.3,15896,4.5
51,Virginia,2013,6,6385847,4240308,66.4,4004783,62.7,235525,5.6
53,Washington,2013,6,5437347,3448492,63.4,3218288,59.2,230204,6.7
54,West Virginia,2013,6,1486038,801548,53.9,748810,50.4,52738,6.6
55,Wisconsin,2013,6,4514243,3092392,68.5,2884009,63.9,208383,6.7
56,Wyoming,2013,6,447240,302503,67.6,288343,64.5,14160,4.7
1,Alabama,2013,7,3786525,2184676,57.7,2025583,53.5,159093,7.3
2,Alaska,2013,7,538018,363255,67.5,338023,62.8,25232,6.9
4,Arizona,2013,7,5028328,3017811,60.0,2780816,55.3,236995,7.9
5,Arkansas,2013,7,2269900,1329864,58.6,1235284,54.4,94580,7.1
6,California,2013,7,29653483,18614455,62.8,16935863,57.1,1678592,9.0
37,Los Angeles County,2013,7,7894114,4979544,63.1,4487379,56.8,492165,9.9
8,Colorado,2013,7,4058507,2767951,68.2,2580549,63.6,187402,6.8
9,Connecticut,2013,7,2867288,1878566,65.5,1728387,60.3,150179,8.0
10,Delaware,2013,7,728349,442752,60.8,413982,56.8,28770,6.5
11,District of Columbia,2013,7,534062,369818,69.2,338446,63.4,31372,8.5
12,Florida,2013,7,15618958,9395215,60.2,8692266,55.7,702949,7.5
13,Georgia,2013,7,7555206,4756567,63.0,4369728,57.8,386839,8.1
15,Hawaii,2013,7,1087018,660567,60.8,629970,58.0,30597,4.6
16,Idaho,2013,7,1212187,784248,64.7,728524,60.1,55724,7.1
17,Illinois,2013,7,10076992,6595642,65.5,5990759,59.4,604883,9.2
18,Indiana,2013,7,5068160,3199706,63.1,2959050,58.4,240656,7.5
19,Iowa,2013,7,2409098,1686536,70.0,1607033,66.7,79503,4.7
20,Kansas,2013,7,2186536,1493240,68.3,1413531,64.6,79709,5.3
21,Kentucky,2013,7,3416206,2065635,60.5,1899906,55.6,165729,8.0
22,Louisiana,2013,7,3525146,2104621,59.7,1968611,55.8,136010,6.5
23,Maine,2013,7,1087200,707630,65.1,660490,60.8,47140,6.7
24,Maryland,2013,7,4667788,3150800,67.5,2942669,63.0,208131,6.6
25,Massachusetts,2013,7,5438843,3535868,65.0,3297497,60.6,238371,6.7
26,Michigan,2013,7,7844458,4759243,60.7,4338962,55.3,420281,8.8
27,Minnesota,2013,7,4227357,2965709,70.2,2817047,66.6,148662,5.0
28,Mississippi,2013,7,2261391,1271407,56.2,1163255,51.4,108152,8.5
29,Missouri,2013,7,4686576,3010418,64.2,2805858,59.9,204560,6.8
30,Montana,2013,7,800107,513161,64.1,485752,60.7,27409,5.3
31,Nebraska,2013,7,1425223,1021057,71.6,982800,69.0,38257,3.7
32,Nevada,2013,7,2148186,1371539,63.8,1235307,57.5,136232,9.9
33,New Hampshire,2013,7,1077636,745462,69.2,706751,65.6,38711,5.2
34,New Jersey,2013,7,7070287,4596431,65.0,4208326,59.5,388105,8.4
35,New Mexico,2013,7,1604661,932750,58.1,868579,54.1,64171,6.9
36,New York,2013,7,15850569,9791154,61.8,9020209,56.9,770945,7.9
51000,New York city,2013,7,6876972,4162752,60.5,3789116,55.1,373636,9.0
37,North Carolina,2013,7,7549016,4660058,61.7,4310044,57.1,350014,7.5
38,North Dakota,2013,7,562114,404195,71.9,392578,69.8,11617,2.9
39,Ohio,2013,7,9077233,5722157,63.0,5294314,58.3,427843,7.5
40,Oklahoma,2013,7,2913060,1797307,61.7,1704971,58.5,92336,5.1
41,Oregon,2013,7,3123049,1922361,61.6,1775229,56.8,147132,7.7
42,Pennsylvania,2013,7,10229607,6452651,63.1,5999008,58.6,453643,7.0
44,Rhode Island,2013,7,860399,565238,65.7,510954,59.4,54284,9.6
45,South Carolina,2013,7,3680698,2184975,59.4,2023192,55.0,161783,7.4
46,South Dakota,2013,7,637021,444762,69.8,428282,67.2,16480,3.7
47,Tennessee,2013,7,5067030,3088629,61.0,2850214,56.3,238415,7.7
48,Texas,2013,7,19642981,12817861,65.3,12005200,61.1,812661,6.3
49,Utah,2013,7,2069196,1394900,67.4,1336361,64.6,58539,4.2
50,Vermont,2013,7,517669,353833,68.4,338026,65.3,15807,4.5
51,Virginia,2013,7,6391734,4243094,66.4,4007366,62.7,235728,5.6
53,Washington,2013,7,5442582,3451541,63.4,3220953,59.2,230588,6.7
54,West Virginia,2013,7,1486033,801369,53.9,748525,50.4,52844,6.6
55,Wisconsin,2013,7,4516943,3092320,68.5,2885576,63.9,206744,6.7
56,Wyoming,2013,7,447621,302404,67.6,288381,64.4,14023,4.6
1,Alabama,2013,8,3788678,2182588,57.6,2023681,53.4,158907,7.3
2,Alaska,2013,8,538414,363313,67.5,338048,62.8,25265,7.0
4,Arizona,2013,8,5035108,3018897,60.0,2783790,55.3,235107,7.8
5,Arkansas,2013,8,2270725,1328124,58.5,1234343,54.4,93781,7.1
6,California,2013,8,29684809,18610082,62.7,16948425,57.1,1661657,8.9
37,Los Angeles County,2013,8,7899549,4980629,63.0,4494189,56.9,486440,9.8
8,Colorado,2013,8,4065226,2767560,68.1,2582638,63.5,184922,6.7
9,Connecticut,2013,8,2868702,1879177,65.5,1730579,60.3,148598,7.9
10,Delaware,2013,8,729228,443172,60.8,414763,56.9,28409,6.4
11,District of Columbia,2013,8,534629,369254,69.1,338073,63.2,31181,8.4
12,Florida,2013,8,15642318,9398756,60.1,8703400,55.6,695356,7.4
13,Georgia,2013,8,7562943,4751162,62.8,4369353,57.8,381809,8.0
15,Hawaii,2013,8,1088329,661841,60.8,631070,58.0,30771,4.6
16,Idaho,2013,8,1213847,785159,64.7,729945,60.1,55214,7.0
17,Illinois,2013,8,10080079,6590644,65.4,5990253,59.4,600391,9.1
18,Indiana,2013,8,5070865,3204615,63.2,2968917,58.5,235698,7.4
19,Iowa,2013,8,2410564,1688807,70.1,1610247,66.8,78560,4.7
20,Kansas,2013,8,2187950,1491929,68.2,1413437,64.6,78492,5.3
21,Kentucky,2013,8,3417838,2061597,60.3,1897053,55.5,164544,8.0
22,Louisiana,2013,8,3527191,2103629,59.6,1970248,55.9,133381,6.3
23,Maine,2013,8,1087706,707623,65.1,661103,60.8,46520,6.6
24,Maryland,2013,8,4671495,3147229,67.4,2941825,63.0,205404,6.5
25,Massachusetts,2013,8,5444456,3534745,64.9,3298120,60.6,236625,6.7
26,Michigan,2013,8,7848171,4760452,60.7,4341961,55.3,418491,8.8
27,Minnesota,2013,8,4230493,2966264,70.1,2819182,66.6,147082,5.0
28,Mississippi,2013,8,2262152,1258707,55.6,1151669,50.9,107038,8.5
29,Missouri,2013,8,4688464,3008181,64.2,2805419,59.8,202762,6.7
30,Montana,2013,8,800822,513431,64.1,486179,60.7,27252,5.3
31,Nebraska,2013,8,1426366,1019256,71.5,981551,68.8,37705,3.7
32,Nevada,2013,8,2151422,1371553,63.8,1237122,57.5,134431,9.8
33,New Hampshire,2013,8,1078483,745323,69.1,706796,65.5,38527,5.2
34,New Jersey,2013,8,7074989,4584911,64.8,4206029,59.4,378882,8.3
35,New Mexico,2013,8,1605266,932003,58.1,868077,54.1,63926,6.9
36,New York,2013,8,15861220,9789996,61.7,9026333,56.9,763663,7.8
51000,New York city,2013,8,6883774,4168936,60.6,3796332,55.1,372604,8.9
37,North Carolina,2013,8,7556676,4655975,61.6,4316856,57.1,339119,7.3
38,North Dakota,2013,8,563223,404333,71.8,392789,69.7,11544,2.9
39,Ohio,2013,8,9081283,5719697,63.0,5293443,58.3,426254,7.5
40,Oklahoma,2013,8,2914917,1795837,61.6,1703616,58.4,92221,5.1
41,Oregon,2013,8,3126375,1921559,61.5,1776901,56.8,144658,7.5
42,Pennsylvania,2013,8,10233703,6444902,63.0,5994325,58.6,450577,7.0
44,Rhode Island,2013,8,861005,565133,65.6,511004,59.3,54129,9.6
45,South Carolina,2013,8,3684576,2183872,59.3,2025904,55.0,157968,7.2
46,South Dakota,2013,8,637438,444514,69.7,428169,67.2,16345,3.7
47,Tennessee,2013,8,5071210,3081960,60.8,2846684,56.1,235276,7.6
48,Texas,2013,8,19677029,12829784,65.2,12024777,61.1,805007,6.3
49,Utah,2013,8,2072313,1397550,67.4,1339557,64.6,57993,4.1
50,Vermont,2013,8,517856,353655,68.3,338014,65.3,15641,4.4
51,Virginia,2013,8,6398032,4244184,66.3,4009061,62.7,235123,5.5
53,Washington,2013,8,5450384,3452605,63.3,3222773,59.1,229832,6.7
54,West Virginia,2013,8,1485922,800769,53.9,747782,50.3,52987,6.6
55,Wisconsin,2013,8,4519247,3090223,68.4,2885444,63.8,204779,6.6
56,Wyoming,2013,8,447651,302222,67.5,288292,64.4,13930,4.6
1,Alabama,2013,9,3790917,2179479,57.5,2021187,53.3,158292,7.3
2,Alaska,2013,9,538456,363193,67.5,338013,62.8,25180,6.9
4,Arizona,2013,9,5041947,3018568,59.9,2786333,55.3,232235,7.7
5,Arkansas,2013,9,2271632,1325842,58.4,1233446,54.3,92396,7.0
6,California,2013,9,29716011,18593945,62.6,16958410,57.1,1635535,8.8
37,Los Angeles County,2013,9,7905042,4976203,62.9,4498875,56.9,477328,9.6
8,Colorado,2013,9,4071575,2765643,67.9,2584734,63.5,180909,6.5
9,Connecticut,2013,9,2870184,1878663,65.5,1732504,60.4,146159,7.8
10,Delaware,2013,9,730145,443625,60.8,415627,56.9,27998,6.3
11,District of Columbia,2013,9,535240,368869,68.9,338054,63.2,30815,8.4
12,Florida,2013,9,15665784,9398315,60.0,8713179,55.6,685136,7.3
13,Georgia,2013,9,7570632,4742506,62.6,4367209,57.7,375297,7.9
15,Hawaii,2013,9,1089099,663036,60.9,632127,58.0,30909,4.7
16,Idaho,2013,9,1215564,786135,64.7,731334,60.2,54801,7.0
17,Illinois,2013,9,10083685,6582012,65.3,5989730,59.4,592282,9.0
18,Indiana,2013,9,5073854,3207206,63.2,2978111,58.7,229095,7.1
19,Iowa,2013,9,2412172,1688891,70.0,1611489,66.8,77402,4.6
20,Kansas,2013,9,2189137,1490391,68.1,1413544,64.6,76847,5.2
21,Kentucky,2013,9,3419428,2055791,60.1,1893465,55.4,162326,7.9
22,Louisiana,2013,9,3529251,2101697,59.6,1971845,55.9,129852,6.2
23,Maine,2013,9,1088301,706975,65.0,661252,60.8,45723,6.5
24,Maryland,2013,9,4675212,3142429,67.2,2940685,62.9,201744,6.4
25,Massachusetts,2013,9,5450401,3532296,64.8,3298816,60.5,233480,6.6
26,Michigan,2013,9,7852322,4757867,60.6,4344496,55.3,413371,8.7
27,Minnesota,2013,9,4233919,2966952,70.1,2821873,66.6,145079,4.9
28,Mississippi,2013,9,2262881,1256506,55.5,1151036,50.9,105470,8.4
29,Missouri,2013,9,4690498,3005393,64.1,2805047,59.8,200346,6.7
30,Montana,2013,9,801536,513668,64.1,486711,60.7,26957,5.2
31,Nebraska,2013,9,1427525,1017313,71.3,980387,68.7,36926,3.6
32,Nevada,2013,9,2154609,1370926,63.6,1238753,57.5,132173,9.6
33,New Hampshire,2013,9,1079338,744767,69.0,706600,65.5,38167,5.1
34,New Jersey,2013,9,7080035,4570967,64.6,4203521,59.4,367446,8.0
35,New Mexico,2013,9,1605767,931299,58.0,867670,54.0,63629,6.8
36,New York,2013,9,15872649,9777387,61.6,9027822,56.9,749565,7.7
51000,New York city,2013,9,6890576,4170138,60.5,3802763,55.2,367375,8.8
37,North Carolina,2013,9,7563218,4630503,61.2,4323252,57.2,307251,6.6
38,North Dakota,2013,9,564288,404330,71.7,392884,69.6,11446,2.8
39,Ohio,2013,9,9085811,5714650,62.9,5293554,58.3,421096,7.4
40,Oklahoma,2013,9,2916772,1793296,61.5,1701646,58.3,91650,5.1
41,Oregon,2013,9,3129895,1921055,61.4,1779052,56.8,142003,7.4
42,Pennsylvania,2013,9,10238447,6433853,62.8,5988907,58.5,444946,6.9
44,Rhode Island,2013,9,861589,564728,65.5,511084,59.3,53644,9.5
45,South Carolina,2013,9,3688386,2181279,59.1,2028128,55.0,153151,7.0
46,South Dakota,2013,9,637853,444199,69.6,428067,67.1,16132,3.6
47,Tennessee,2013,9,5075431,3074285,60.6,2843686,56.0,230599,7.5
48,Texas,2013,9,19710841,12836535,65.1,12042963,61.1,793572,6.2
49,Utah,2013,9,2075522,1399489,67.4,1342378,64.7,57111,4.1
50,Vermont,2013,9,518092,353383,68.2,338002,65.2,15381,4.4
51,Virginia,2013,9,6403349,4243971,66.3,4010752,62.6,233219,5.5
53,Washington,2013,9,5457828,3451902,63.2,3224470,59.1,227432,6.6
54,West Virginia,2013,9,1485899,799804,53.8,746735,50.3,53069,6.6
55,Wisconsin,2013,9,4521830,3086686,68.3,2884956,63.8,201730,6.5
56,Wyoming,2013,9,447682,302007,67.5,288151,64.4,13856,4.6
1,Alabama,2013,10,3793107,2175700,57.4,2018142,53.2,157558,7.2
2,Alaska,2013,10,538562,363045,67.4,337947,62.7,25098,6.9
4,Arizona,2013,10,5048741,3018413,59.8,2789303,55.2,229110,7.6
5,Arkansas,2013,10,2272486,1323799,58.3,1233073,54.3,90726,6.9
6,California,2013,10,29746507,18577690,62.5,16971580,57.1,1606110,8.6
37,Los Angeles County,2013,10,7910437,4969598,62.8,4502917,56.9,466681,9.4
8,Colorado,2013,10,4077912,2764071,67.8,2588032,63.5,176039,6.4
9,Connecticut,2013,10,2871584,1878140,65.4,1734725,60.4,143415,7.6
10,Delaware,2013,10,731034,444230,60.8,416592,57.0,27638,6.2
11,District of Columbia,2013,10,535830,368824,68.8,338431,63.2,30393,8.2
12,Florida,2013,10,15688936,9400037,59.9,8725170,55.6,674867,7.2
13,Georgia,2013,10,7578427,4738112,62.5,4369319,57.7,368793,7.8
15,Hawaii,2013,10,1089790,664329,61.0,633341,58.1,30988,4.7
16,Idaho,2013,10,1217270,787381,64.7,732727,60.2,54654,6.9
17,Illinois,2013,10,10087132,6574316,65.2,5992033,59.4,582283,8.9
18,Indiana,2013,10,5076777,3208094,63.2,2986316,58.8,221778,6.9
19,Iowa,2013,10,2413761,1687852,69.9,1611360,66.8,76492,4.5
20,Kansas,2013,10,2190298,1489556,68.0,1414326,64.6,75230,5.1
21,Kentucky,2013,10,3420981,2049563,59.9,1889772,55.2,159791,7.8
22,Louisiana,2013,10,3531194,2100047,59.5,1973971,55.9,126076,6.0
23,Maine,2013,10,1088852,706070,64.8,661152,60.7,44918,6.4
24,Maryland,2013,10,4678804,3137976,67.1,2940130,62.8,197846,6.3
25,Massachusetts,2013,10,5456236,3531299,64.7,3301430,60.5,229869,6.5
26,Michigan,2013,10,7856370,4754729,60.5,4348324,55.3,406405,8.5
27,Minnesota,2013,10,4237240,2968122,70.0,2824777,66.7,143345,4.8
28,Mississippi,2013,10,2263566,1254667,55.4,1150758,50.8,103909,8.3
29,Missouri,2013,10,4692513,3004736,64.0,2805879,59.8,198857,6.6
30,Montana,2013,10,802224,513965,64.1,487351,60.7,26614,5.2
31,Nebraska,2013,10,1428666,1016041,71.1,979756,68.6,36285,3.6
32,Nevada,2013,10,2157727,1370486,63.5,1240577,57.5,129909,9.5
33,New Hampshire,2013,10,1080210,744087,68.9,706449,65.4,37638,5.1
34,New Jersey,2013,10,7084849,4557868,64.3,4202052,59.3,355816,7.8
35,New Mexico,2013,10,1606213,931064,58.0,867573,54.0,63491,6.8
36,New York,2013,10,15883533,9759626,61.4,9027988,56.8,731638,7.5
51000,New York city,2013,10,6897299,4169726,60.5,3810202,55.2,359524,8.6
37,North Carolina,2013,10,7569728,4631937,61.2,4328438,57.2,303499,6.6
38,North Dakota,2013,10,565331,404369,71.5,393001,69.5,11368,2.8
39,Ohio,2013,10,9090139,5709687,62.8,5296671,58.3,413016,7.2
40,Oklahoma,2013,10,2918648,1790746,61.4,1699899,58.2,90847,5.1
41,Oregon,2013,10,3133328,1921642,61.3,1781730,56.9,139912,7.3
42,Pennsylvania,2013,10,10242839,6423879,62.7,5985876,58.4,438003,6.8
44,Rhode Island,2013,10,862151,564260,65.4,511287,59.3,52973,9.4
45,South Carolina,2013,10,3692256,2178362,59.0,2030602,55.0,147760,6.8
46,South Dakota,2013,10,638250,444056,69.6,428153,67.1,15903,3.6
47,Tennessee,2013,10,5079555,3067189,60.4,2842026,56.0,225163,7.3
48,Texas,2013,10,19744317,12843751,65.1,12063181,61.1,780570,6.1
49,Utah,2013,10,2078671,1401340,67.4,1345165,64.7,56175,4.0
50,Vermont,2013,10,518315,353140,68.1,338053,65.2,15087,4.3
51,Virginia,2013,10,6408465,4244190,66.2,4013259,62.6,230931,5.4
53,Washington,2013,10,5465103,3451368,63.2,3226956,59.0,224412,6.5
54,West Virginia,2013,10,1485843,798968,53.8,745718,50.2,53250,6.7
55,Wisconsin,2013,10,4524318,3083165,68.1,2885211,63.8,197954,6.4
56,Wyoming,2013,10,447716,301871,67.4,288054,64.3,13817,4.6
1,Alabama,2013,11,3795120,2174091,57.3,2017103,53.1,156988,7.2
2,Alaska,2013,11,538512,363018,67.4,337937,62.8,25081,6.9
4,Arizona,2013,11,5055201,3019612,59.7,2793710,55.3,225902,7.5
5,Arkansas,2013,11,2273212,1322467,58.2,1233517,54.3,88950,6.7
6,California,2013,11,29776352,18571242,62.4,16992923,57.1,1578319,8.5
37,Los Angeles County,2013,11,7915629,4964634,62.7,4508423,57.0,456211,9.2
8,Colorado,2013,11,4083916,2765218,67.7,2593614,63.5,171604,6.2
9,Connecticut,2013,11,2872898,1878433,65.4,1737660,60.5,140773,7.5
10,Delaware,2013,11,731810,445007,60.8,417636,57.1,27371,6.2
11,District of Columbia,2013,11,536370,369042,68.8,339037,63.2,30005,8.1
12,Florida,2013,11,15710883,9408198,59.9,8741956,55.6,666242,7.1
13,Georgia,2013,11,7586098,4735318,62.4,4371993,57.6,363325,7.7
15,Hawaii,2013,11,1090304,665896,61.1,634910,58.2,30986,4.7
16,Idaho,2013,11,1218908,784763,64.4,734258,60.2,50505,6.4
17,Illinois,2013,11,10090536,6571180,65.1,5999428,59.5,571752,8.7
18,Indiana,2013,11,5079555,3208712,63.2,2993901,58.9,214811,6.7
19,Iowa,2013,11,2415222,1687178,69.9,1611207,66.7,75971,4.5
20,Kansas,2013,11,2191201,1489926,68.0,1416013,64.6,73913,5.0
21,Kentucky,2013,11,3422295,2043960,59.7,1886636,55.1,157324,7.7
22,Louisiana,2013,11,3532893,2099685,59.4,1977074,56.0,122611,5.8
23,Maine,2013,11,1089367,705225,64.7,661006,60.7,44219,6.3
24,Maryland,2013,11,4682122,3135040,67.0,2940842,62.8,194198,6.2
25,Massachusetts,2013,11,5461891,3533422,64.7,3306982,60.5,226440,6.4
26,Michigan,2013,11,7860097,4753853,60.5,4354702,55.4,399151,8.4
27,Minnesota,2013,11,4240476,2969800,70.0,2827711,66.7,142089,4.8
28,Mississippi,2013,11,2264121,1252525,55.3,1149851,50.8,102674,8.2
29,Missouri,2013,11,4694427,3007401,64.1,2808545,59.8,198856,6.6
30,Montana,2013,11,802878,514298,64.1,488038,60.8,26260,5.1
31,Nebraska,2013,11,1429677,1015853,71.1,979883,68.5,35970,3.5
32,Nevada,2013,11,2160782,1370660,63.4,1242928,57.5,127732,9.3
33,New Hampshire,2013,11,1081057,743557,68.8,706601,65.4,36956,5.0
34,New Jersey,2013,11,7089465,4548559,64.2,4203183,59.3,345376,7.6
35,New Mexico,2013,11,1606598,931329,58.0,867824,54.0,63505,6.8
36,New York,2013,11,15894014,9742346,61.3,9029517,56.8,712829,7.3
51000,New York city,2013,11,6903826,4170337,60.4,3819487,55.3,350850,8.4
37,North Carolina,2013,11,7575498,4632921,61.2,4332690,57.2,300231,6.5
38,North Dakota,2013,11,566285,404603,71.4,393300,69.5,11303,2.8
39,Ohio,2013,11,9094147,5706755,62.8,5303991,58.3,402764,7.1
40,Oklahoma,2013,11,2920432,1788840,61.3,1698993,58.2,89847,5.0
41,Oregon,2013,11,3136623,1923939,61.3,1785085,56.9,138854,7.2
42,Pennsylvania,2013,11,10246859,6418539,62.6,5987952,58.4,430587,6.7
44,Rhode Island,2013,11,862691,563954,65.4,511762,59.3,52192,9.3
45,South Carolina,2013,11,3696035,2176428,58.9,2033946,55.0,142482,6.5
46,South Dakota,2013,11,638610,444230,69.6,428520,67.1,15710,3.5
47,Tennessee,2013,11,5083428,3061562,60.2,2841909,55.9,219653,7.2
48,Texas,2013,11,19777037,12855834,65.0,12089088,61.1,766746,6.0
49,Utah,2013,11,2081756,1403497,67.4,1348219,64.8,55278,3.9
50,Vermont,2013,11,518514,352972,68.1,338161,65.2,14811,4.2
51,Virginia,2013,11,6412737,4246197,66.2,4017295,62.6,228902,5.4
53,Washington,2013,11,5471908,3452314,63.1,3230824,59.0,221490,6.4
54,West Virginia,2013,11,1485769,798588,53.7,745063,50.1,53525,6.7
55,Wisconsin,2013,11,4526714,3081102,68.1,2887228,63.8,193874,6.3
56,Wyoming,2013,11,447700,301860,67.4,288090,64.3,13770,4.6
1,Alabama,2013,12,3796814,2173087,57.2,2016533,53.1,156554,7.2
2,Alaska,2013,12,538663,363130,67.4,338036,62.8,25094,6.9
4,Arizona,2013,12,5061336,3022238,59.7,2799627,55.3,222611,7.4
5,Arkansas,2013,12,2273757,1321714,58.1,1234625,54.3,87089,6.6
6,California,2013,12,29804564,18576473,62.3,17022691,57.1,1553782,8.4
37,Los Angeles County,2013,12,7921081,4962667,62.7,4515822,57.0,446845,9.0
8,Colorado,2013,12,4089913,2769572,67.7,2601419,63.6,168153,6.1
9,Connecticut,2013,12,2873942,1879848,65.4,1741546,60.6,138302,7.4
10,Delaware,2013,12,732613,445864,60.9,418684,57.1,27180,6.1
11,District of Columbia,2013,12,536854,369349,68.8,339668,63.3,29681,8.0
12,Florida,2013,12,15731945,9422438,59.9,8762987,55.7,659451,7.0
13,Georgia,2013,12,7593644,4736978,62.4,4377812,57.7,359166,7.6
15,Hawaii,2013,12,1091300,667661,61.2,636773,58.3,30888,4.6
16,Idaho,2013,12,1220436,783245,64.2,735953,60.3,47292,6.0
17,Illinois,2013,12,10093121,6571997,65.1,6011225,59.6,560772,8.5
18,Indiana,2013,12,5081745,3210064,63.2,3001054,59.1,209010,6.5
19,Iowa,2013,12,2416410,1687878,69.9,1612164,66.7,75714,4.5
20,Kansas,2013,12,2192175,1491370,68.0,1418479,64.7,72891,4.9
21,Kentucky,2013,12,3423396,2039433,59.6,1884460,55.0,154973,7.6
22,Louisiana,2013,12,3534457,2100735,59.4,1980815,56.0,119920,5.7
23,Maine,2013,12,1089748,704420,64.6,660794,60.6,43626,6.2
24,Maryland,2013,12,4685224,3133779,66.9,2942823,62.8,190956,6.1
25,Massachusetts,2013,12,5466931,3538614,64.7,3315306,60.6,223308,6.3
26,Michigan,2013,12,7862924,4755427,60.5,4363173,55.5,392254,8.2
27,Minnesota,2013,12,4243184,2971380,70.0,2830353,66.7,141027,4.7
28,Mississippi,2013,12,2264644,1251253,55.3,1149519,50.8,101734,8.1
29,Missouri,2013,12,4695999,3012522,64.2,2812725,59.9,199797,6.6
30,Montana,2013,12,803453,514489,64.0,488608,60.8,25881,5.0
31,Nebraska,2013,12,1430639,1016523,71.1,980649,68.5,35874,3.5
32,Nevada,2013,12,2163701,1371343,63.4,1245794,57.6,125549,9.2
33,New Hampshire,2013,12,1081782,743216,68.7,707040,65.4,36176,4.9
34,New Jersey,2013,12,7093285,4544218,64.1,4207920,59.3,336298,7.4
35,New Mexico,2013,12,1606919,931782,58.0,868285,54.0,63497,6.8
36,New York,2013,12,15902729,9726898,61.2,9032219,56.8,694679,7.1
51000,New York city,2013,12,6910531,4172187,60.4,3829726,55.4,342461,8.2
37,North Carolina,2013,12,7581709,4634483,61.1,4336497,57.2,297986,6.4
38,North Dakota,2013,12,567299,405058,71.4,393836,69.4,11222,2.8
39,Ohio,2013,12,9097104,5705465,62.7,5314599,58.4,390866,6.9
40,Oklahoma,2013,12,2922048,1787341,61.2,1698821,58.1,88520,5.0
41,Oregon,2013,12,3139553,1927701,61.4,1789023,57.0,138678,7.2
42,Pennsylvania,2013,12,10249666,6418458,62.6,5995057,58.5,423401,6.6
44,Rhode Island,2013,12,863178,563835,65.3,512531,59.4,51304,9.1
45,South Carolina,2013,12,3699965,2175942,58.8,2038083,55.1,137859,6.3
46,South Dakota,2013,12,638934,444665,69.6,429103,67.2,15562,3.5
47,Tennessee,2013,12,5086950,3057354,60.1,2842889,55.9,214465,7.0
48,Texas,2013,12,19808965,12872664,65.0,12120824,61.2,751840,5.8
49,Utah,2013,12,2084704,1405859,67.4,1351496,64.8,54363,3.9
50,Vermont,2013,12,518655,352851,68.0,338282,65.2,14569,4.1
51,Virginia,2013,12,6418053,4250084,66.2,4022833,62.7,227251,5.3
53,Washington,2013,12,5478808,3454818,63.1,3235897,59.1,218921,6.3
54,West Virginia,2013,12,1485455,798780,53.8,744969,50.2,53811,6.7
55,Wisconsin,2013,12,4528540,3080706,68.0,2891075,63.8,189631,6.2
56,Wyoming,2013,12,447664,301944,67.4,288268,64.4,13676,4.5
1,Alabama,2014,1,3798662,2173670,57.2,2017735,53.1,155935,7.2
2,Alaska,2014,1,538833,363357,67.4,338278,62.8,25079,6.9
4,Arizona,2014,1,5067376,3026004,59.7,2806634,55.4,219370,7.2
